order_id,seller_id,customer_id,category,order_date,order_value,quantity
O0012663,S0018,C003842,Sports,05/07/2025,40.75,2
O0008620,S0013,C012275,Pet Supplies,2024-10-04,32.37,4
O0037341,S0052,C017505,Pet Supplies,2024-12-19,$23.12,4
O0027733,S0038,C016192,Grocery,2024-08-02,20.79,2
O0004328,S0007,C011975,Automotive,2024-08-16,55.36,4
O0038679,S0054,C023680,Automotive,2024-11-29,$42.14,2
O0018699,S0026,C021769,Electronics,2025-10-22,$79.24,2
O0038752,S0054,C014071,Automotive,2025-01-02,$65.37,1
O0016537,S0023,C018072,Automotive,23-Mar-2025,$45.10,2
O0024294,S0033,C003725,Grocery,2025-08-28,51.51,3
O0000859,S0002,C001136,Home & Kitchen,2025-03-24,69.59,3
O0031317,S0044,C005173,Sports,2025-08-31,$47.91,4
O0013473,S0019,C001019,Fashion,2025-04-05,92.81,4
O0022433,S0031,C006880,Home & Kitchen,2024-06-25,42.04,3
O0009004,S0014,C020841,Books,2024-04-20,26.3,4
O0041226,S0058,C006437,Beauty,2024-09-01,34.93,3
O0023774,S0033,C016562,Grocery,2024-03-15,81.87,1
O0016429,S0023,C022089,Automotive,12/25/2024,85.33,3
O0000951,S0002,C024627,Home & Kitchen,2025-07-28,57.6,3
O0005736,S0010,C009576,Toys,2024-05-01,$89.57,2
O0020162,S0028,C016143,Beauty,2025-03-24,30.13,1
O0000519,S0002,C009171,Home & Kitchen,2024-02-09,36.43,4
O0009006,S0014,C001119,Books,2024-04-08,32.57,1
O0008473,S0013,C014756,Pet Supplies,2024-01-08,$21.32,1
O0006951,S0011,,Toys,2024-11-29,61.76,1
O0041394,S0058,C012860,Beauty,2025-01-06,33.04,1
O0011230,S0016,C023191,Pet Supplies,2025-08-25,$42.29,3
O0015631,S0022,C001380,Fashion,04/18/2025,$26.45,3
O0008410,S0012,C016907,Fashion,2025-12-25,81.5,1
O0004746,S0008,C017525,Pet Supplies,2024-08-22,79.86,2
O0016110,S0023,C023444,Automotive,04/18/2024,32.58,4
O0010198,S0015,C007859,Grocery,2025-04-06,$32.72,3
O0012304,S0018,C024378,Sports,05-Jan-2024,47.07,1
O0007311,S0011,C006342,Toys,2025-08-16,58.89,1
O0038943,S0054,C001297,Automotive,2025-06-22,$39.03,4
O0040670,S0057,C016402,Beauty,2025-05-04,53.8,3
O0017409,S0024,C008537,Grocery,2025-11-17,94.07,3
O0036653,S0051,C004179,Sports,2025-07-30,47.68,2
O0027437,S0037,C023516,Grocery,2025-10-17,53.32,2
O0023513,S0032,C015092,Automotive,07/19/2025,24.04,4
O0013973,S0020,C010553,Toys,04/28/2024,27.84,4
O0019966,S0028,C018500,Beauty,2024-10-08,44.65,3
O0012856,S0018,C012340,Sports,2025-12-21,$37.55,2
O0030311,S0042,C011128,Toys,2025-09-17,$13.44,4
O0030831,S0043,C014759,Home & Kitchen,2025-10-09,$155.71,4
O0029357,S0041,C007934,Automotive,15-Nov-2024,35.88,1
O0022326,S0031,C006589,Home & Kitchen,2024-01-14,$44.39,1
O0013306,S0019,C013884,Fashion,2024-12-30,11.8,2
O0027155,S0037,C020394,Grocery,2024-11-30,38.91,1
O0007647,S0012,C023449,Fashion,2024-03-26,76.08,2
O0020383,S0028,C024631,Beauty,2025-08-11,34.73,1
O0038910,S0054,C003487,Automotive,2025-05-27,99.6,2
O0019632,S0028,C023294,Beauty,2024-04-22,20.93,3
O0030107,S0042,C021214,Toys,2025-03-06,35.29,2
O0002397,S0004,C020042,Electronics,04/14/2025,42.5,1
O0010452,S0015,C012843,Grocery,2025-12-11,20.24,2
O0033836,S0047,C007310,Home & Kitchen,2025-08-29,$20.45,1
O0041201,S0058,C021737,Beauty,2024-08-04,$44.57,2
O0023490,S0032,C004713,Automotive,2025-06-22,39.66,3
O0033179,S0046,C017051,Sports,2025-07-14,58.43,1
O0010710,S0016,C014841,Pet Supplies,2024-06-18,49.9,1
O0016457,S0023,C024467,Automotive,2025-01-25,35.16,1
O0026309,S0036,C003135,Home & Kitchen,2024-11-02,$19.94,2
O0035207,S0049,C018760,Pet Supplies,2025-10-02,70.29,4
O0038730,S0054,C007654,Automotive,01/30/2025,$41.18,2
O0020535,S0028,C003394,Beauty,2025-11-09,$60.56,1
O0029126,S0040,C022728,Electronics,2025-10-14,69.66,2
O0030431,S0042,C013792,Toys,2025-11-30,80.75,3
O0032345,S0045,C005748,Automotive,10/10/2025,$26.53,4
O0006227,S0010,C017705,Toys,2025-04-30,25.42,2
O0035081,S0049,C023142,Pet Supplies,2025-05-10,25.25,4
O0001271,S0003,C005443,Automotive,2024-06-04,31.4,2
O0042370,S0059,C003716,Toys,2025-07-02,$61.11,3
O0028968,S0040,C019175,Electronics,2025-04-13,$47.43,2
O0019959,S0028,C019359,Beauty,2024-10-12,30.33,2
O0037797,S0052,C024623,Pet Supplies,19-Nov-2025,56.62,4
O0015987,S0023,C004840,Automotive,01/04/2024,11.42,2
O0011554,S0017,C002749,Fashion,2024-05-19,45.35,1
O0013591,S0019,C019873,Fashion,2025-06-03,53.78,2
O0039437,S0055,C019439,Books,2025-02-07,35.46,2
O0034761,S0049,C002866,Pet Supplies,2024-07-22,113.32,3
O0040659,S0057,C020135,Beauty,2025-05-01,27.8,4
O0026622,S0036,C000752,Home & Kitchen,2025-06-01,102.54,1
O0005467,S0009,C017193,Electronics,2025-08-03,93.15,4
O0033776,S0047,C023866,Home & Kitchen,06/13/2025,43.51,1
O0017972,S0025,C022850,Automotive,05/30/2025,122.88,2
O0034014,S0048,C023498,Automotive,2024-04-01,31.98,4
O0037442,S0052,C018705,Pet Supplies,02/01/2025,67.05,3
O0031427,S0044,C006403,Sports,2025-12-13,47.44,1
O0003012,S0005,C019038,Beauty,2025-04-26,44.59,4
O0019608,S0028,C022595,Beauty,2024-03-22,$21.79,1
O0022780,S0031,C007244,Home & Kitchen,03-Oct-2025,89.03,3
O0031016,S0044,C003971,Sports,2024-06-14,29.11,2
O0013451,S0019,C019168,Fashion,2025-03-26,50.59,2
O0032971,S0046,C014611,Sports,2025-01-17,23.02,3
O0009869,S0015,C017679,Grocery,19-Jun-2024,$16.31,4
O0030792,S0043,C016113,Home & Kitchen,2025-07-31,48.13,3
O0018633,S0026,C008196,Electronics,2025-08-23,44.4,3
O0038466,S0054,C015929,Automotive,31-May-2024,65.91,4
O0003183,S0005,C004801,Beauty,2025-09-11,57.19,1
O0006613,S0011,C002097,Toys,2024-02-19,100.51,4
O0037776,S0052,C023169,Pet Supplies,2025-11-15,73.07,4
O0030038,S0042,C007062,Toys,2025-01-30,40.65,4
O0017768,S0025,C011398,Automotive,2024-12-28,28.12,1
O0026734,S0036,C017968,Home & Kitchen,2025-09-26,34.84,1
O0014346,S0020,C005028,Toys,2025-08-25,73.1,3
O0016503,S0023,C020859,Automotive,2025-02-27,$68.46,2
O0022731,S0031,C014570,Home & Kitchen,2025-08-15,$52.40,2
O0005883,S0010,C010364,Toys,2024-08-02,24.73,3
O0040342,S0057,C002317,Beauty,2024-07-24,74.5,1
O0004226,S0007,C010462,Automotive,2024-02-07,$77.82,2
O0014661,S0021,C021758,Beauty,2024-08-01,61.22,4
O0018028,S0025,C010305,Automotive,2025-07-23,24.45,4
O0021356,S0029,C003837,Toys,2025-10-07,40.5,3
O0041691,S0058,C018772,Beauty,08/31/2025,42.47,2
O0030817,S0043,C009987,Home & Kitchen,2025-09-05,86.4,2
O0002473,S0004,C000532,Electronics,01-Jul-2025,45.74,1
O0028521,S0039,C000196,Automotive,2025-09-23,85.87,4
O0008744,S0013,C005168,Pet Supplies,2025-04-16,45.99,3
O0010900,S0016,C015037,Pet Supplies,2024-12-19,14.26,3
O0038230,S0053,C016418,Books,2025-11-16,52.9,4
O0034544,S0048,C012038,Automotive,2025-12-01,29.99,1
O0039356,S0055,C024448,Books,2024-09-04,62.38,1
O0013292,S0019,C021097,Fashion,2024-11-27,57.0,4
O0038419,S0054,C005262,Automotive,2024-04-07,47.19,2
O0032385,S0045,C002110,Automotive,2025-11-21,103.63,1
O0030466,S0042,C013613,Toys,2025-12-01,43.44,3
O0017981,S0025,C000720,Automotive,2025-06-28,47.55,2
O0016386,S0023,C020398,Automotive,2024-11-04,$20.80,1
O0025792,S0035,C004553,Fashion,2025-09-14,73.81,1
O0041548,S0058,C013353,Beauty,2025-05-15,32.49,4
O0013297,S0019,C015731,Fashion,2024-11-18,71.0,1
O0009399,S0014,C022108,Books,2025-03-23,43.47,2
O0002591,S0004,C020079,Electronics,2025-12-03,34.99,3
O0042439,S0059,C021735,Toys,2025-09-03,35.51,1
O0011274,S0016,C012942,Pet Supplies,2025-09-06,111.31,1
O0036321,S0051,C004491,Sports,2024-10-07,79.14,4
O0002803,S0005,C007099,Beauty,2024-08-30,$60.21,1
O0041414,S0058,C023755,Beauty,2025-02-17,28.05,2
O0022072,S0030,C003492,Grocery,06/05/2025,46.78,1
O0006236,S0010,C012945,Toys,2025-04-04,23.99,2
O0030417,S0042,C002659,Toys,2025-11-22,$38.73,4
O0026233,S0036,C001698,Home & Kitchen,2024-09-23,$42.81,4
O0020480,S0028,C008480,Beauty,2025-10-23,149.22,4
O0038167,S0053,C002786,Books,2025-07-13,104.93,2
O0016497,S0023,C009085,Automotive,2025-02-19,$68.31,4
O0023240,S0032,C009636,Automotive,2024-12-09,31.0,3
O0037138,S0052,C012235,Pet Supplies,2024-07-27,21.2,2
O0041551,S0058,C010127,Beauty,2025-05-08,65.26,3
O0022662,S0031,C013837,Home & Kitchen,2025-05-06,$91.39,2
O0009212,S0014,C015022,Books,2024-09-17,43.9,3
O0041048,S0058,C021370,Beauty,2024-04-29,13.54,1
O0024619,S0034,C006735,Beauty,2024-07-26,$82.37,3
O0001139,S0003,C004057,Automotive,2024-02-26,38.86,2
O0009942,S0015,C013011,Grocery,2024-08-11,40.71,2
O0025728,S0035,C020519,Fashion,12-Aug-2025,$29.83,3
O0039892,S0056,C013483,Automotive,2025-02-02,58.32,4
O0005131,S0009,C023019,Electronics,2024-04-11,$24.20,3
O0022151,S0030,C009732,Grocery,2025-08-07,27.98,2
O0002498,S0004,C007017,Electronics,2025-08-16,74.32,1
O0022931,S0032,C001760,Automotive,2024-04-12,86.54,4
O0014474,S0021,C008228,Beauty,2024-01-21,62.07,2
O0038897,S0054,C022128,Automotive,2025-05-23,33.82,4
O0023926,S0033,C006939,Grocery,2024-09-12,134.25,2
O0026804,S0036,C000615,Home & Kitchen,2025-11-07,67.46,3
O0008721,S0013,C024600,Pet Supplies,2025-03-10,33.8,4
O0003559,S0006,C002509,Automotive,2024-07-14,41.55,1
O0019148,S0027,C000097,Toys,05-Jan-2025,$40.59,1
O0030702,S0043,,Home & Kitchen,02/01/2025,49.01,4
O0031052,S0044,C021942,Sports,2024-08-24,23.74,4
O0013882,S0020,C014608,Toys,01/21/2024,$52.54,2
O0023885,S0033,C019908,Grocery,2024-07-25,38.52,4
O0015453,S0022,C018674,Fashion,2024-11-19,27.39,1
O0019207,S0027,C010363,Toys,2025-03-25,61.38,1
O0004704,S0008,C007323,Pet Supplies,06/11/2024,52.13,1
O0017616,S0025,C001569,Automotive,2024-06-02,110.57,2
O0002019,S0004,C013086,Electronics,2024-01-24,37.21,4
O0040582,S0057,C018814,Beauty,09-Mar-2025,63.99,4
O0028954,S0040,C017043,Electronics,2025-03-09,19.97,3
O0034690,S0049,,Pet Supplies,2024-05-11,37.04,3
O0039951,S0056,C018031,Automotive,04-Apr-2025,52.73,4
O0006739,S0011,C024522,Toys,05/11/2024,32.0,4
O0035437,S0050,C001311,Fashion,19-May-2024,31.58,4
O0025783,S0035,C021741,Fashion,2025-09-14,55.59,1
O0017570,S0025,C010065,Automotive,2024-05-04,23.12,1
O0007282,S0011,C006023,Toys,2025-07-08,$56.94,1
O0028025,S0038,C014141,Grocery,27-Jun-2025,34.17,3
O0036328,S0051,C007989,Sports,2024-10-17,$101.91,4
O0038052,S0053,C012185,Books,2024-12-05,11.59,1
O0039179,S0054,C003221,Automotive,2025-12-10,15.65,1
O0011798,S0017,C010693,Fashion,11/29/2024,60.07,1
O0014763,S0021,C020070,Beauty,2025-02-23,67.85,2
O0003668,S0006,C007711,Automotive,05-Oct-2024,32.18,3
O0034939,S0049,C004631,Pet Supplies,2025-01-18,27.28,4
O0035068,S0049,C016200,Pet Supplies,2025-05-11,25.43,3
O0041314,S0058,C015013,Beauty,2024-11-01,$82.94,2
O0021483,S0030,C014154,Grocery,02/12/2024,78.05,1
O0001332,S0003,C024826,Automotive,2024-08-19,$30.88,1
O0028999,S0040,C006454,Electronics,15-May-2025,$65.16,2
O0032949,S0046,C003399,Sports,2024-12-22,129.26,4
O0038706,S0054,C017146,Automotive,2024-12-14,27.36,4
O0015721,S0022,C024320,Fashion,2025-06-08,54.69,2
O0033582,S0047,C005114,Home & Kitchen,2024-09-09,34.02,1
O0003071,S0005,C008675,Beauty,2025-06-12,69.46,2
O0040857,S0057,C006019,Beauty,2025-11-13,91.78,2
O0030651,S0043,C004185,Home & Kitchen,11/22/2024,24.96,2
O0024210,S0033,C003726,Grocery,2025-06-19,67.35,1
O0039977,S0056,C007312,Automotive,2025-05-19,47.99,4
O0017387,S0024,C016259,Grocery,09/29/2025,35.56,4
O0034702,S0049,C005800,Pet Supplies,2024-06-10,29.78,1
O0004556,S0007,C015744,Automotive,2025-12-02,$64.11,3
O0018531,S0026,C003947,Electronics,03/12/2025,98.62,1
O0031148,S0044,C024565,Sports,2024-12-23,34.32,3
O0013740,S0019,C013196,Fashion,2025-10-23,34.46,2
O0039969,S0056,C024785,Automotive,2025-05-25,68.04,4
O0006419,S0010,C018701,Toys,13-Sep-2025,46.31,2
O0007478,S0011,C020390,Toys,2025-12-03,$48.76,2
O0042891,S0060,C011441,Books,2025-04-30,$109.47,3
O0007233,S0011,C013601,Toys,05/22/2025,$27.62,2
O0010323,S0015,C024826,Grocery,2025-08-15,$40.68,2
O0024569,S0034,C008140,Beauty,2024-05-05,20.39,3
O0041732,S0058,C020460,Beauty,2025-10-13,$24.99,1
O0028696,S0040,C003787,Electronics,2024-05-03,73.19,3
O0038796,S0054,C018836,Automotive,2025-02-07,33.49,1
O0002329,S0004,C004732,Electronics,2025-01-08,78.94,3
O0040545,S0057,C019889,Beauty,2025-02-08,39.47,1
O0040462,S0057,C009469,Beauty,2024-11-02,23.58,4
O0012917,S0019,C009829,Fashion,2024-02-08,33.03,4
O0006440,S0010,C020689,Toys,2025-10-19,71.49,3
O0009338,S0014,C016656,Books,01/20/2025,74.35,1
O0029205,S0041,C012616,Automotive,2024-01-20,$22.03,2
O0023886,S0033,C008081,Grocery,2024-07-06,24.87,2
O0040935,S0058,C000033,Beauty,2024-01-26,23.12,1
O0009126,S0014,C010515,Books,2024-07-16,65.57,4
O0036268,S0051,C012388,Sports,2024-08-27,105.49,1
O0011679,S0017,C011059,Fashion,2024-08-26,41.83,4
O0026990,S0037,C002649,Grocery,04/01/2024,30.12,4
O0030487,S0043,C024601,Home & Kitchen,2024-01-13,$37.16,1
O0002383,S0004,C014772,Electronics,03/11/2025,64.76,3
O0035212,S0049,C015319,Pet Supplies,2025-10-02,47.73,4
O0019412,S0027,C021457,Toys,2025-10-27,65.94,2
O0030164,S0042,C011826,Toys,2025-04-09,16.86,3
O0015258,S0022,C002377,Fashion,2024-06-05,60.44,4
O0031467,S0045,C008521,Automotive,2024-01-17,56.36,2
O0017042,S0024,C016308,Grocery,2024-07-12,41.4,4
O0015493,S0022,C009007,Fashion,2024-12-08,34.09,4
O0002429,S0004,C022844,Electronics,2025-05-23,43.42,4
O0004373,S0007,C010721,Automotive,2024-11-14,59.75,4
O0014880,S0021,C010623,Beauty,2025-07-17,69.93,2
O0029713,S0042,C024992,Toys,22-Apr-2024,82.07,3
O0025818,S0035,C006643,Fashion,2025-10-28,101.74,3
O0035121,S0049,C002412,Pet Supplies,2025-07-01,95.26,2
O0022860,S0032,C017248,Automotive,2024-02-21,67.61,4
O0033917,S0048,C010026,Automotive,2024-01-12,36.75,3
O0023943,S0033,C021237,Grocery,2024-09-28,$52.63,2
O0027862,S0038,C012584,Grocery,2025-01-12,27.65,4
O0000737,S0002,C000611,Home & Kitchen,2024-11-21,37.81,3
O0008179,S0012,C003650,Fashion,2025-05-06,70.52,4
O0020364,S0028,C018283,Beauty,08-Jul-2025,45.54,1
O0011450,S0017,C009797,Fashion,02/14/2024,41.09,2
O0039331,S0055,C003614,Books,2024-08-20,91.19,2
O0000699,S0002,C020263,Home & Kitchen,2024-09-24,62.26,1
O0041446,S0058,C023187,Beauty,2025-02-17,21.79,2
O0038369,S0054,C004796,Automotive,2024-03-26,47.15,1
O0021268,S0029,C001424,Toys,2025-08-30,43.07,1
O0038233,S0053,C011927,Books,26-Nov-2025,32.66,4
O0038256,S0054,,Automotive,2024-01-31,$26.51,3
O0002050,S0004,C020740,Electronics,05-Mar-2024,65.07,4
O0017762,S0025,C012378,Automotive,2024-11-02,36.06,3
O0039549,S0055,C002240,Books,2025-08-21,40.46,3
O0042953,S0060,C012576,Books,05-Jul-2025,61.78,2
O0005063,S0008,C008580,Pet Supplies,2025-12-08,$17.07,1
O0018074,S0025,C023705,Automotive,2025-08-30,$20.27,1
O0024093,S0033,C004542,Grocery,2025-02-19,75.02,2
O0001815,S0003,C015204,Automotive,07/04/2025,47.92,4
O0007259,S0011,C023537,Toys,2025-06-13,32.35,2
O0025214,S0035,C016072,Fashion,2024-02-15,64.79,3
O0008944,S0014,C002628,Books,2024-02-08,20.98,2
O0016320,S0023,C014436,Automotive,2024-09-09,33.11,2
O0023541,S0032,C017787,Automotive,22-Aug-2025,49.44,2
O0033198,S0046,C022592,Sports,07/28/2025,31.16,3
O0016729,S0023,C003698,Automotive,2025-08-17,78.6,1
O0022310,S0030,C003495,Grocery,2025-12-02,42.73,4
O0002004,S0004,C000343,Electronics,2024-01-26,38.28,2
O0003528,S0006,C019026,Automotive,2024-06-25,47.26,3
O0017520,S0025,C018504,Automotive,2024-04-24,$73.66,4
O0007641,S0012,C007583,Fashion,2024-03-13,20.95,4
O0033304,S0046,C012318,Sports,2025-10-08,$86.37,2
O0032761,S0046,C016939,Sports,2024-08-07,28.57,3
O0000475,S0001,C021575,Electronics,2025-12-28,27.08,3
O0020737,S0029,C008186,Toys,2024-04-02,$84.05,1
O0030465,S0042,C021430,Toys,02-Dec-2025,19.33,2
O0015267,S0022,C003085,Fashion,17-Jul-2024,33.58,3
O0030671,S0043,C023286,Home & Kitchen,2024-12-28,66.69,1
O0033508,S0047,C004424,Home & Kitchen,06/23/2024,19.9,1
O0032988,S0046,C014658,Sports,02/11/2025,32.03,3
O0039070,S0054,C011172,Automotive,2025-10-28,21.83,2
O0033134,S0046,C022674,Sports,2025-06-19,83.63,4
O0002720,S0005,C017663,Beauty,15-May-2024,$17.77,3
O0030889,S0044,C016046,Sports,2024-01-23,33.34,3
O0035730,S0050,C015088,Fashion,2025-03-14,24.59,4
O0023094,S0032,C014516,Automotive,2024-08-16,$98.87,3
O0033251,S0046,C016449,Sports,2025-09-22,45.13,3
O0007838,S0012,C023863,Fashion,2024-08-28,57.0,3
O0007154,S0011,C021926,Toys,2025-04-23,23.26,4
O0020924,S0029,C020269,Toys,2024-10-23,82.79,3
O0020895,S0029,C012218,Toys,2024-09-28,62.54,1
O0007431,S0011,C024998,Toys,25-Oct-2025,$31.37,4
O0030187,S0042,C001028,Toys,2025-05-27,27.75,3
O0001302,S0003,C021639,Automotive,07/26/2024,56.14,3
O0006479,S0010,C021687,Toys,2025-10-06,52.41,3
O0022466,S0031,C017107,Home & Kitchen,2024-07-10,28.14,2
O0009912,S0015,C009557,Grocery,2024-07-05,$56.03,4
O0008108,S0012,C007694,Fashion,2025-03-27,50.88,4
O0018831,S0027,C006316,Toys,03/03/2024,104.45,2
O0010938,S0016,C002078,Pet Supplies,2025-01-20,54.32,3
O0040261,S0057,C014749,Beauty,05/04/2024,94.86,3
O0033978,S0048,C007968,Automotive,2024-03-28,53.74,3
O0000789,S0002,C020666,Home & Kitchen,2024-12-05,41.36,3
O0023739,S0033,C011401,Grocery,2024-02-22,38.52,3
O0021373,S0029,C010735,Toys,2025-11-05,$44.99,3
O0021178,S0029,C006322,Toys,2025-05-18,97.33,4
O0028024,S0038,C000840,Grocery,2025-06-04,28.24,2
O0024995,S0034,C004376,Beauty,20-Jul-2025,$54.88,4
O0024808,S0034,C002183,Beauty,2025-01-29,$42.10,1
O0016714,S0023,C018869,Automotive,2025-08-07,$33.57,4
O0005112,S0009,C009928,Electronics,2024-03-17,58.44,4
O0008015,S0012,C008541,Fashion,2025-01-18,$37.59,2
O0000994,S0002,C014944,Home & Kitchen,2025-08-14,112.37,4
O0029996,S0042,C018089,Toys,2024-12-11,41.92,2
O0004322,S0007,C003385,Automotive,2024-08-09,34.92,4
O0009940,S0015,C015956,Grocery,2024-08-04,$64.06,3
O0017470,S0025,C011311,Automotive,02/24/2024,48.05,1
O0014518,S0021,C000304,Beauty,2024-03-09,77.74,2
O0006026,S0010,C010379,Toys,2024-12-29,128.17,2
O0040909,S0057,C019038,Beauty,2025-12-02,45.36,3
O0004276,S0007,C023610,Automotive,2024-06-08,45.44,4
O0014641,S0021,C002554,Beauty,2024-08-16,16.83,4
O0030150,S0042,C015681,Toys,2025-04-25,36.11,1
O0017373,S0024,C007156,Grocery,2025-09-25,$35.99,4
O0039321,S0055,C018434,Books,2024-07-13,$49.49,4
O0013776,S0019,C004014,Fashion,2025-11-05,44.26,1
O0038612,S0054,C003381,Automotive,09/23/2024,$91.55,4
O0006744,S0011,C020547,Toys,2024-05-18,$24.07,2
O0017363,S0024,C013054,Grocery,08/04/2025,29.7,4
O0034535,S0048,C019823,Automotive,2025-12-11,45.61,3
O0030694,S0043,C003390,Home & Kitchen,2025-01-30,55.04,4
O0000400,S0001,C014764,Electronics,2025-08-26,28.04,4
O0019884,S0028,C011862,Beauty,2024-09-27,$58.93,4
O0027621,S0038,C004090,Grocery,2024-04-23,48.53,1
O0040738,S0057,C013291,Beauty,2025-07-10,25.2,2
O0003621,S0006,C006468,Automotive,2024-09-05,$31.19,3
O0027623,S0038,C013212,Grocery,2024-04-30,45.03,1
O0033087,S0046,C001223,Sports,2025-04-05,82.22,4
O0037653,S0052,C011828,Pet Supplies,16-Aug-2025,92.98,2
O0023935,S0033,C011504,Grocery,2024-09-17,29.96,2
O0038741,S0054,C018960,Automotive,2025-01-15,37.12,1
O0005299,S0009,C017542,Electronics,12/11/2024,42.0,1
O0030247,S0042,C001783,Toys,07/22/2025,38.2,2
O0002637,S0005,C006525,Beauty,2024-02-12,46.89,1
O0026355,S0036,C010434,Home & Kitchen,2024-12-27,58.9,1
O0039068,S0054,C009950,Automotive,2025-09-05,28.22,1
O0023230,S0032,C001612,Automotive,2024-12-21,50.27,4
O0016220,S0023,C017336,Automotive,2024-07-11,36.56,3
O0007779,S0012,C016811,Fashion,2024-06-25,21.53,2
O0020402,S0028,C007648,Beauty,2025-08-09,18.79,4
O0001142,S0003,C007111,Automotive,2024-02-17,10.09,2
O0035539,S0050,C000579,Fashion,2024-08-19,96.38,1
O0013115,S0019,C011941,Fashion,11-Jul-2024,62.54,4
O0011682,S0017,C006552,Fashion,29-Aug-2024,54.24,1
O0037489,S0052,C014708,Pet Supplies,2025-03-13,39.16,3
O0008208,S0012,C002818,Fashion,2025-06-25,54.91,4
O0023804,S0033,C018688,Grocery,2024-04-18,46.37,3
O0014990,S0021,C012714,Beauty,2025-12-30,48.94,4
O0042531,S0059,C001157,Toys,2025-12-07,$39.98,1
O0032198,S0045,C018526,Automotive,2025-07-16,27.05,1
O0011886,S0017,C013457,Fashion,2025-02-28,16.83,1
O0008523,S0013,C011821,Pet Supplies,2024-04-18,$65.33,4
O0031027,S0044,C018470,Sports,2024-07-22,89.57,4
O0013014,S0019,C016766,Fashion,2024-04-08,31.86,4
O0004699,S0008,C015182,Pet Supplies,2024-06-19,55.04,2
O0024061,S0033,C017897,Grocery,2025-01-29,17.63,4
O0017109,S0024,C003456,Grocery,2024-10-13,72.91,4
O0011278,S0016,C000846,Pet Supplies,2025-09-03,96.93,3
O0019099,S0027,C024265,Toys,11/04/2024,30.67,1
O0035411,S0050,C006743,Fashion,2024-04-16,25.85,3
O0008709,S0013,C005234,Pet Supplies,2025-02-19,31.96,3
O0041421,S0058,C004303,Beauty,2025-02-24,48.15,4
O0030436,S0042,C021485,Toys,29-Dec-2025,$70.28,4
O0006060,S0010,C004419,Toys,2024-12-31,$103.24,4
O0024687,S0034,C004332,Beauty,06-Sep-2024,$24.27,3
O0039949,S0056,C002597,Automotive,2025-04-08,46.25,2
O0030805,S0043,C022241,Home & Kitchen,2025-08-01,$103.12,2
O0012183,S0017,C023937,Fashion,2025-09-06,126.8,2
O0001099,S0003,C005860,Automotive,2024-01-29,87.94,3
O0010536,S0016,C016371,Pet Supplies,2024-02-03,$98.65,1
O0003328,S0006,C002918,Automotive,02/29/2024,18.68,4
O0008066,S0012,C015011,Fashion,2025-02-05,96.02,1
O0013431,S0019,C008707,Fashion,2025-03-25,18.88,4
O0031958,S0045,C016198,Automotive,2025-01-18,$74.90,4
O0021071,S0029,C010919,Toys,2025-02-26,41.79,2
O0033071,S0046,C007792,Sports,04/06/2025,29.83,1
O0034032,S0048,C021241,Automotive,2024-05-08,$83.20,2
O0003222,S0005,C009077,Beauty,11/02/2025,49.91,2
O0023372,S0032,C011166,Automotive,30-Mar-2025,37.51,4
O0029913,S0042,C022190,Toys,2024-09-14,17.56,3
O0039273,S0055,C020468,Books,2024-05-18,$100.33,1
O0034391,S0048,C022824,Automotive,2025-06-19,32.98,2
O0036792,S0051,C016592,Sports,2025-11-27,66.97,4
O0030307,S0042,C020473,Toys,2025-08-25,61.3,4
O0015147,S0022,C022841,Fashion,2024-04-22,$47.70,4
O0002648,S0005,C004055,Beauty,2024-02-11,$42.99,2
O0020264,S0028,C020098,Beauty,2025-05-25,$48.25,2
O0030664,S0043,C014751,Home & Kitchen,2024-12-10,20.59,3
O0018352,S0026,C010714,Electronics,2024-07-16,50.59,3
O0012847,S0018,C021816,Sports,2025-12-09,28.62,2
O0003590,S0006,C007012,Automotive,2024-08-22,31.58,2
O0015087,S0022,C004372,Fashion,2024-02-11,81.7,3
O0041191,S0058,C018841,Beauty,2024-08-31,$59.57,3
O0005056,S0008,C003601,Pet Supplies,2025-12-28,67.15,1
O0012043,S0017,C004542,Fashion,2025-06-11,23.13,3
O0018395,S0026,C020372,Electronics,2024-09-19,24.92,1
O0019936,S0028,C018120,Beauty,2024-10-05,$21.77,4
O0040834,S0057,C024981,Beauty,2025-10-17,$27.10,1
O0022001,S0030,C014450,Grocery,2025-04-29,67.88,1
O0023297,S0032,C014468,Automotive,2025-01-04,47.96,3
O0028000,S0038,C017056,Grocery,2025-06-20,66.27,1
O0031413,S0044,C010219,Sports,2025-12-07,33.19,3
O0027147,S0037,C013925,Grocery,13-Nov-2024,$57.70,4
O0017877,S0025,C014272,Automotive,2025-03-15,76.02,1
O0029702,S0042,C022458,Toys,2024-04-20,47.85,1
O0003870,S0006,C010092,Automotive,2025-03-14,$16.44,3
O0018865,S0027,C023757,Toys,2024-04-01,112.39,3
O0031255,S0044,C012061,Sports,2025-05-13,15.47,3
O0019006,S0027,C002035,Toys,30-Aug-2024,82.55,2
O0002600,S0005,C022009,Beauty,2024-01-31,74.48,3
O0025351,S0035,C008125,Fashion,2024-07-24,33.48,1
O0036028,S0051,C018057,Sports,19-Jan-2024,36.53,1
O0014663,S0021,C000300,Beauty,2024-09-22,$23.26,3
O0038974,S0054,C022670,Automotive,2025-07-07,103.4,3
O0010169,S0015,C023477,Grocery,2025-03-19,22.9,2
O0025619,S0035,C018198,Fashion,2025-04-25,17.58,4
