seller_id,month,total_orders,total_gmv,total_returns,avg_rating,avg_sentiment_score,pct_negative_reviews,review_count,return_rate,seller_name,category,region,return_rate_delta_vs_baseline,sentiment_delta_vs_baseline,trust_drift_flag,avg_response_time_hours
S0045,2025-11,43,2365.62,1,3.1875,0.1615625,0.09375,32,0.023,"Johnston, Sanchez and Kennedy",Automotive,North,-0.119,-0.187,0,4.7
S0045,2025-12,43,2208.37,4,2.95,-0.023,0.25,20,0.093,"Johnston, Sanchez and Kennedy",Automotive,North,-0.049,-0.371,0,10.6
S0046,2024-01,49,2504.73,5,3.210526315789474,0.1021052631578947,0.2105263157894736,19,0.102,Davis Group,Sports,Central,-0.086,-0.098,0,8.7
S0046,2024-02,30,1668.52,8,3.12,0.0776,0.16,25,0.267,Davis Group,Sports,Central,0.079,-0.122,0,13.3
S0046,2024-03,51,2390.67,10,3.814814814814815,0.4192592592592593,0.037037037037037,27,0.196,Davis Group,Sports,Central,0.008,0.22,0,12.1
S0046,2024-04,38,1626.7,9,3.3076923076923075,0.1357692307692307,0.1923076923076923,26,0.237,Davis Group,Sports,Central,0.049,-0.064,0,12.7
S0046,2024-05,42,2044.96,6,3.548387096774193,0.3858064516129032,0.0967741935483871,31,0.143,Davis Group,Sports,Central,-0.045,0.186,0,9.8
S0046,2024-06,41,2170.21,5,3.1739130434782608,0.1817391304347826,0.1739130434782608,23,0.122,Davis Group,Sports,Central,-0.066,-0.018,0,8.2
S0046,2024-07,40,2093.24,6,3.0,0.0515384615384615,0.1538461538461538,26,0.15,Davis Group,Sports,Central,-0.038,-0.148,0,7.3
S0046,2024-08,45,2091.02,5,3.652173913043478,0.3960869565217391,0.0434782608695652,23,0.111,Davis Group,Sports,Central,-0.077,0.196,0,5.8
S0046,2024-09,43,2160.55,7,3.576923076923077,0.2876923076923077,0.1538461538461538,26,0.163,Davis Group,Sports,Central,-0.025,0.088,0,11.4
S0046,2024-10,40,2132.08,6,3.56,0.3484,0.08,25,0.15,Davis Group,Sports,Central,-0.038,0.149,0,9.3
S0046,2024-11,36,1717.7,3,3.769230769230769,0.5630769230769231,0.0,13,0.083,Davis Group,Sports,Central,-0.105,0.363,0,6.6
S0046,2024-12,47,2568.21,0,3.7586206896551726,0.5051724137931035,0.0,29,0.0,Davis Group,Sports,Central,-0.188,0.306,0,5.0
S0046,2025-01,25,1119.07,0,3.909090909090909,0.5245454545454545,0.0,22,0.0,Davis Group,Sports,Central,-0.188,0.325,0,6.4
S0046,2025-02,41,1912.15,2,4.521739130434782,0.6691304347826087,0.0,23,0.049,Davis Group,Sports,Central,-0.139,0.469,0,6.9
S0046,2025-03,36,1597.83,2,4.076923076923077,0.5676923076923077,0.0,26,0.056,Davis Group,Sports,Central,-0.132,0.368,0,5.6
S0046,2025-04,39,1754.48,0,4.071428571428571,0.6085714285714285,0.0,28,0.0,Davis Group,Sports,Central,-0.188,0.409,0,7.2
S0046,2025-05,33,1727.56,3,4.0,0.6148,0.0,25,0.091,Davis Group,Sports,Central,-0.097,0.415,0,10.8
S0046,2025-06,36,1808.99,5,4.333333333333333,0.6037037037037037,0.037037037037037,27,0.139,Davis Group,Sports,Central,-0.049,0.404,0,10.3
S0046,2025-07,36,1915.04,0,4.214285714285714,0.5128571428571428,0.0714285714285714,14,0.0,Davis Group,Sports,Central,-0.188,0.313,0,6.8
S0046,2025-08,38,1795.91,1,4.095238095238095,0.5680952380952381,0.0,21,0.026,Davis Group,Sports,Central,-0.162,0.368,0,8.1
S0046,2025-09,40,1993.11,0,4.294117647058823,0.6394117647058823,0.0,17,0.0,Davis Group,Sports,Central,-0.188,0.44,0,7.0
S0046,2025-10,28,1486.13,0,4.461538461538462,0.7026923076923077,0.0,26,0.0,Davis Group,Sports,Central,-0.188,0.503,0,6.1
S0046,2025-11,40,2044.76,2,4.368421052631579,0.7378947368421053,0.0,19,0.05,Davis Group,Sports,Central,-0.138,0.538,0,7.7
S0046,2025-12,40,1843.94,3,4.476190476190476,0.7080952380952381,0.0,21,0.075,Davis Group,Sports,Central,-0.113,0.508,0,8.3
S0047,2024-01,26,1362.45,5,4.333333333333333,0.5355555555555556,0.0,9,0.192,Owens-Daniel,Home & Kitchen,East,0.116,-0.019,0,9.2
S0047,2024-02,28,1359.31,1,3.933333333333333,0.4666666666666667,0.0666666666666666,15,0.036,Owens-Daniel,Home & Kitchen,East,-0.04,-0.088,0,7.4
S0047,2024-03,26,1374.45,0,4.148148148148148,0.6607407407407407,0.0,27,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.106,0,2.6
S0047,2024-04,10,394.13,0,4.2,0.733,0.0,10,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.179,0,3.6
S0047,2024-05,22,954.17,0,4.3,0.626,0.0,10,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.072,0,7.3
S0047,2024-06,19,864.27,0,4.0,0.512,0.0,10,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,-0.042,0,6.5
S0047,2024-07,27,1316.61,1,4.142857142857143,0.5407142857142857,0.0,14,0.037,Owens-Daniel,Home & Kitchen,East,-0.039,-0.014,0,8.9
S0047,2024-08,22,1146.17,0,4.2105263157894735,0.6136842105263158,0.0,19,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.059,0,4.5
S0047,2024-09,26,1289.43,0,4.529411764705882,0.6711764705882353,0.0,17,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.117,0,2.9
S0047,2024-10,28,1301.17,3,3.8947368421052633,0.5442105263157895,0.0,19,0.107,Owens-Daniel,Home & Kitchen,East,0.031,-0.01,0,8.0
S0047,2024-11,18,1039.16,1,4.066666666666666,0.4933333333333333,0.0,15,0.056,Owens-Daniel,Home & Kitchen,East,-0.02,-0.061,0,7.0
S0047,2024-12,23,1307.96,1,4.055555555555555,0.5516666666666666,0.0,18,0.043,Owens-Daniel,Home & Kitchen,East,-0.033,-0.003,0,6.5
S0047,2025-01,20,1067.9,0,3.909090909090909,0.5481818181818181,0.0,11,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,-0.006,0,7.0
S0047,2025-02,27,1612.63,2,4.083333333333333,0.6,0.0,12,0.074,Owens-Daniel,Home & Kitchen,East,-0.002,0.046,0,6.7
S0047,2025-03,25,1213.91,0,4.352941176470588,0.691764705882353,0.0,17,0.0,Owens-Daniel,Home & Kitchen,East,-0.076,0.137,0,5.6
S0047,2025-04,24,1075.29,1,4.357142857142857,0.6485714285714286,0.0,14,0.042,Owens-Daniel,Home & Kitchen,East,-0.034,0.094,0,4.6
S0047,2025-05,19,999.59,2,4.25,0.6175,0.0,12,0.105,Owens-Daniel,Home & Kitchen,East,0.029,0.063,0,9.2
S0047,2025-06,13,789.5899999999999,1,4.083333333333333,0.545,0.0,12,0.077,Owens-Daniel,Home & Kitchen,East,0.001,-0.009,0,7.5
S0047,2025-07,26,1501.76,6,4.111111111111111,0.5911111111111111,0.0,9,0.231,Owens-Daniel,Home & Kitchen,East,0.155,0.037,0,11.0
S0047,2025-08,26,1252.7,2,3.75,0.4458333333333333,0.0833333333333333,12,0.077,Owens-Daniel,Home & Kitchen,East,0.001,-0.108,0,7.0
S0047,2025-09,23,1205.38,2,3.8461538461538463,0.4969230769230769,0.0,13,0.087,Owens-Daniel,Home & Kitchen,East,0.011,-0.057,0,7.5
S0047,2025-10,15,891.95,3,3.4615384615384617,0.3923076923076923,0.0769230769230769,13,0.2,Owens-Daniel,Home & Kitchen,East,0.124,-0.162,1,10.9
S0047,2025-11,15,830.24,1,3.2222222222222223,0.0866666666666666,0.1111111111111111,9,0.067,Owens-Daniel,Home & Kitchen,East,-0.009,-0.468,0,10.3
S0047,2025-12,22,979.1,2,3.7857142857142856,0.5528571428571428,0.0,14,0.091,Owens-Daniel,Home & Kitchen,East,0.015,-0.001,0,7.7
S0048,2024-01,25,1279.85,1,4.9,0.658,0.0,10,0.04,"Garcia, Powell and Morgan",Automotive,Central,-0.057,0.039,0,5.8
S0048,2024-02,24,1170.38,2,4.8,0.6990000000000001,0.0,10,0.083,"Garcia, Powell and Morgan",Automotive,Central,-0.014,0.08,0,3.9
S0048,2024-03,24,1238.21,4,4.142857142857143,0.4992857142857143,0.0,14,0.167,"Garcia, Powell and Morgan",Automotive,Central,0.07,-0.119,0,8.7
S0048,2024-04,30,1208.78,3,4.529411764705882,0.5823529411764706,0.0,17,0.1,"Garcia, Powell and Morgan",Automotive,Central,0.003,-0.036,0,7.7
S0048,2024-05,26,1367.57,1,4.375,0.66125,0.0625,16,0.038,"Garcia, Powell and Morgan",Automotive,Central,-0.059,0.042,0,5.0
S0048,2024-06,27,1095.54,7,4.294117647058823,0.5576470588235294,0.0588235294117647,17,0.259,"Garcia, Powell and Morgan",Automotive,Central,0.162,-0.061,0,15.8
S0048,2024-07,33,1497.17,2,3.526315789473684,0.3010526315789473,0.0526315789473684,19,0.061,"Garcia, Powell and Morgan",Automotive,Central,-0.036,-0.318,0,6.7
S0048,2024-08,28,1535.27,0,3.533333333333333,0.37,0.0666666666666666,15,0.0,"Garcia, Powell and Morgan",Automotive,Central,-0.097,-0.249,0,7.3
S0048,2024-09,25,1327.25,0,4.0588235294117645,0.6458823529411765,0.0,17,0.0,"Garcia, Powell and Morgan",Automotive,Central,-0.097,0.027,0,5.1
S0048,2024-10,20,1013.01,3,3.0625,0.0562499999999999,0.3125,16,0.15,"Garcia, Powell and Morgan",Automotive,Central,0.053,-0.563,1,9.9
S0048,2024-11,30,1608.58,2,3.1052631578947367,0.01,0.2631578947368421,19,0.067,"Garcia, Powell and Morgan",Automotive,Central,-0.03,-0.609,0,7.0
S0048,2024-12,35,1666.46,1,4.083333333333333,0.5383333333333333,0.0,24,0.029,"Garcia, Powell and Morgan",Automotive,Central,-0.068,-0.08,0,5.9
S0048,2025-01,20,1145.34,0,3.888888888888889,0.4155555555555555,0.0555555555555555,18,0.0,"Garcia, Powell and Morgan",Automotive,Central,-0.097,-0.203,0,8.1
S0048,2025-02,29,1425.58,3,3.333333333333333,0.212,0.0666666666666666,15,0.103,"Garcia, Powell and Morgan",Automotive,Central,0.006,-0.407,0,4.1
S0048,2025-03,30,1491.19,0,4.111111111111111,0.495,0.0,18,0.0,"Garcia, Powell and Morgan",Automotive,Central,-0.097,-0.124,0,1.4
S0048,2025-04,18,906.63,1,4.461538461538462,0.6130769230769231,0.0,13,0.056,"Garcia, Powell and Morgan",Automotive,Central,-0.041,-0.006,0,5.8
S0048,2025-05,25,1341.27,5,3.6666666666666665,0.4524999999999999,0.0833333333333333,12,0.2,"Garcia, Powell and Morgan",Automotive,Central,0.103,-0.166,1,11.4
S0048,2025-06,34,1493.47,7,4.3,0.6275000000000001,0.0,20,0.206,"Garcia, Powell and Morgan",Automotive,Central,0.109,0.009,0,12.8
S0048,2025-07,33,1703.23,7,3.6538461538461537,0.3469230769230769,0.1153846153846153,26,0.212,"Garcia, Powell and Morgan",Automotive,Central,0.115,-0.272,1,12.6
S0048,2025-08,23,1065.32,1,3.466666666666667,0.268,0.1333333333333333,15,0.043,"Garcia, Powell and Morgan",Automotive,Central,-0.054,-0.351,0,5.7
S0048,2025-09,26,1394.67,1,4.0,0.645,0.0833333333333333,12,0.038,"Garcia, Powell and Morgan",Automotive,Central,-0.059,0.026,0,8.1
S0048,2025-10,13,520.7,3,3.9,0.489,0.0,10,0.231,"Garcia, Powell and Morgan",Automotive,Central,0.134,-0.13,0,14.2
S0048,2025-11,27,1397.45,3,2.0,-0.386,0.7333333333333333,15,0.111,"Garcia, Powell and Morgan",Automotive,Central,0.014,-1.005,0,8.9
S0048,2025-12,33,1880.4,5,3.2857142857142856,0.199047619047619,0.2857142857142857,21,0.152,"Garcia, Powell and Morgan",Automotive,Central,0.055,-0.42,1,11.6
S0049,2024-01,24,1228.44,5,2.555555555555556,-0.2322222222222222,0.3333333333333333,9,0.208,Lee PLC,Pet Supplies,East,-0.035,-0.0,0,12.1
S0049,2024-02,31,1551.22,13,2.642857142857143,-0.1964285714285714,0.5,14,0.419,Lee PLC,Pet Supplies,East,0.176,0.035,0,17.4
S0049,2024-03,29,1481.59,3,2.423076923076923,-0.2669230769230769,0.4615384615384615,26,0.103,Lee PLC,Pet Supplies,East,-0.14,-0.035,0,9.6
S0049,2024-04,35,1710.62,8,2.3529411764705883,-0.3064705882352941,0.5294117647058824,17,0.229,Lee PLC,Pet Supplies,East,-0.014,-0.075,0,12.5
S0049,2024-05,27,1219.25,8,2.5789473684210527,-0.1236842105263158,0.4210526315789473,19,0.296,Lee PLC,Pet Supplies,East,0.053,0.108,0,14.5
S0049,2024-06,37,1749.51,9,3.44,0.2792,0.08,25,0.243,Lee PLC,Pet Supplies,East,-0.0,0.511,0,15.4
S0049,2024-07,39,1938.36,14,2.833333333333333,-0.0487499999999999,0.25,24,0.359,Lee PLC,Pet Supplies,East,0.116,0.183,0,12.1
S0049,2024-08,33,1768.88,7,2.555555555555556,-0.3111111111111111,0.5,18,0.212,Lee PLC,Pet Supplies,East,-0.031,-0.079,0,9.2
S0049,2024-09,29,1288.63,10,2.6206896551724137,-0.1503448275862068,0.4482758620689655,29,0.345,Lee PLC,Pet Supplies,East,0.102,0.082,0,13.9
S0049,2024-10,36,1858.74,5,2.8,-0.1435,0.3,20,0.139,Lee PLC,Pet Supplies,East,-0.104,0.088,0,8.8
S0049,2024-11,34,1677.06,10,2.608695652173913,-0.0982608695652173,0.3478260869565217,23,0.294,Lee PLC,Pet Supplies,East,0.051,0.134,0,13.9
S0049,2024-12,24,1201.15,7,2.5454545454545454,-0.2554545454545454,0.4545454545454545,11,0.292,Lee PLC,Pet Supplies,East,0.049,-0.024,0,11.6
S0049,2025-01,29,1649.83,10,2.736842105263158,-0.141578947368421,0.3684210526315789,19,0.345,Lee PLC,Pet Supplies,East,0.102,0.09,0,14.3
S0049,2025-02,36,1958.54,14,2.6,-0.294,0.5333333333333333,15,0.389,Lee PLC,Pet Supplies,East,0.146,-0.062,0,15.9
S0049,2025-03,30,1486.03,5,2.5416666666666665,-0.2575,0.5,24,0.167,Lee PLC,Pet Supplies,East,-0.076,-0.026,0,14.8
S0049,2025-04,25,1189.73,3,2.4166666666666665,-0.2916666666666667,0.5,12,0.12,Lee PLC,Pet Supplies,East,-0.123,-0.06,0,12.1
S0049,2025-05,36,1474.1,13,2.65,-0.1924999999999999,0.4,20,0.361,Lee PLC,Pet Supplies,East,0.118,0.039,0,15.8
S0049,2025-06,33,1553.49,11,2.782608695652174,-0.0391304347826086,0.3478260869565217,23,0.333,Lee PLC,Pet Supplies,East,0.09,0.193,0,15.0
S0049,2025-07,36,1769.46,8,2.9473684210526314,-0.0131578947368421,0.3157894736842105,19,0.222,Lee PLC,Pet Supplies,East,-0.021,0.219,0,10.0
S0049,2025-08,16,847.99,5,2.4615384615384617,-0.1815384615384615,0.5384615384615384,13,0.312,Lee PLC,Pet Supplies,East,0.069,0.05,0,11.5
S0049,2025-09,32,1603.73,6,2.411764705882353,-0.3229411764705882,0.5294117647058824,17,0.188,Lee PLC,Pet Supplies,East,-0.055,-0.091,0,10.8
S0049,2025-10,37,2006.09,10,2.269230769230769,-0.3757692307692307,0.5384615384615384,26,0.27,Lee PLC,Pet Supplies,East,0.027,-0.144,0,11.8
S0049,2025-11,39,1611.94,9,2.6666666666666665,-0.12,0.4166666666666667,24,0.231,Lee PLC,Pet Supplies,East,-0.012,0.112,0,12.2
S0049,2025-12,32,1731.66,10,2.1,-0.3535,0.65,20,0.312,Lee PLC,Pet Supplies,East,0.069,-0.122,0,12.1
S0050,2024-01,26,1165.02,2,4.1,0.488,0.0,10,0.077,White-Ford,Fashion,East,0.013,-0.101,0,6.1
S0050,2024-02,27,1408.11,2,4.35,0.661,0.0,20,0.074,White-Ford,Fashion,East,0.01,0.072,0,7.6
S0050,2024-03,25,1192.81,1,4.142857142857143,0.6178571428571429,0.0,14,0.04,White-Ford,Fashion,East,-0.024,0.029,0,6.9
S0050,2024-04,32,1687.66,6,3.85,0.4835,0.0,20,0.188,White-Ford,Fashion,East,0.124,-0.105,0,11.8
S0050,2024-05,19,1052.59,5,4.071428571428571,0.6585714285714286,0.0,14,0.263,White-Ford,Fashion,East,0.199,0.07,0,11.0
S0050,2024-06,36,2099.36,4,4.111111111111111,0.6211111111111111,0.0,18,0.111,White-Ford,Fashion,East,0.047,0.032,0,10.1
S0050,2024-07,37,1741.64,5,4.142857142857143,0.6185714285714285,0.0476190476190476,21,0.135,White-Ford,Fashion,East,0.071,0.03,0,7.9
S0050,2024-08,26,1349.7,2,4.083333333333333,0.5829166666666666,0.0416666666666666,24,0.077,White-Ford,Fashion,East,0.013,-0.006,0,8.6
S0050,2024-09,21,939.26,0,4.0,0.7116666666666666,0.0,12,0.0,White-Ford,Fashion,East,-0.064,0.123,0,5.0
S0050,2024-10,27,1392.86,5,3.789473684210526,0.4389473684210526,0.0,19,0.185,White-Ford,Fashion,East,0.121,-0.15,0,8.4
S0050,2024-11,12,671.27,1,3.5,0.3733333333333333,0.0833333333333333,12,0.083,White-Ford,Fashion,East,0.019,-0.216,0,7.1
S0050,2024-12,38,2041.68,2,4.066666666666666,0.4673333333333333,0.0,15,0.053,White-Ford,Fashion,East,-0.011,-0.122,0,7.4
S0050,2025-01,38,1935.51,9,3.739130434782609,0.438695652173913,0.0869565217391304,23,0.237,White-Ford,Fashion,East,0.173,-0.15,0,13.7
S0050,2025-02,42,2109.45,5,3.409090909090909,0.2713636363636363,0.1363636363636363,22,0.119,White-Ford,Fashion,East,0.055,-0.318,1,8.6
S0050,2025-03,33,1650.42,5,3.586206896551724,0.3893103448275862,0.1034482758620689,29,0.152,White-Ford,Fashion,East,0.088,-0.2,1,12.6
S0050,2025-04,40,1761.7,4,3.210526315789474,0.161578947368421,0.0526315789473684,19,0.1,White-Ford,Fashion,East,0.036,-0.427,0,10.0
S0050,2025-05,28,1277.51,7,3.375,0.1687499999999999,0.1875,16,0.25,White-Ford,Fashion,East,0.186,-0.42,1,12.5
S0050,2025-06,31,1352.05,7,3.0588235294117645,0.0647058823529411,0.3529411764705882,17,0.226,White-Ford,Fashion,East,0.162,-0.524,1,13.6
S0050,2025-07,27,1239.48,2,3.941176470588236,0.5705882352941176,0.0,17,0.074,White-Ford,Fashion,East,0.01,-0.018,0,10.8
S0050,2025-08,17,946.92,3,3.375,0.24875,0.125,8,0.176,White-Ford,Fashion,East,0.112,-0.34,1,14.2
S0050,2025-09,22,1268.56,5,3.25,0.2249999999999999,0.0833333333333333,12,0.227,White-Ford,Fashion,East,0.163,-0.364,1,10.1
S0050,2025-10,33,1907.72,7,2.8260869565217392,-0.0426086956521739,0.3043478260869565,23,0.212,White-Ford,Fashion,East,0.148,-0.632,1,10.1
S0050,2025-11,32,1466.3,9,2.8260869565217392,-0.0965217391304347,0.3478260869565217,23,0.281,White-Ford,Fashion,East,0.217,-0.685,1,16.7
S0050,2025-12,35,1747.43,6,2.6956521739130435,-0.1256521739130434,0.3478260869565217,23,0.171,White-Ford,Fashion,East,0.107,-0.715,1,8.6
S0051,2024-01,26,1400.83,3,3.3,0.178,0.1,10,0.115,Ramos PLC,Sports,South,-0.037,0.085,0,6.3
S0051,2024-02,40,1927.48,5,3.0303030303030303,0.0681818181818181,0.2424242424242424,33,0.125,Ramos PLC,Sports,South,-0.027,-0.024,0,8.1
S0051,2024-03,23,773.5,5,3.0,0.0315,0.35,20,0.217,Ramos PLC,Sports,South,0.065,-0.061,0,12.7
S0051,2024-04,37,1694.14,9,2.909090909090909,-0.1195454545454545,0.3181818181818182,22,0.243,Ramos PLC,Sports,South,0.091,-0.212,1,12.6
S0051,2024-05,29,1278.52,5,3.2,0.129,0.15,20,0.172,Ramos PLC,Sports,South,0.02,0.036,0,9.3
S0051,2024-06,33,1644.38,1,3.5384615384615383,0.3223076923076923,0.0769230769230769,13,0.03,Ramos PLC,Sports,South,-0.122,0.23,0,4.7
S0051,2024-07,29,1265.89,7,3.647058823529412,0.3794117647058823,0.1176470588235294,17,0.241,Ramos PLC,Sports,South,0.089,0.287,0,11.4
S0051,2024-08,37,1988.13,7,3.619047619047619,0.3657142857142857,0.0476190476190476,21,0.189,Ramos PLC,Sports,South,0.037,0.273,0,9.5
S0051,2024-09,45,1911.79,7,4.130434782608695,0.6447826086956522,0.0434782608695652,23,0.156,Ramos PLC,Sports,South,0.004,0.552,0,14.1
S0051,2024-10,40,1867.17,7,3.733333333333333,0.3869999999999999,0.0666666666666666,30,0.175,Ramos PLC,Sports,South,0.023,0.294,0,11.1
S0051,2024-11,39,1864.25,6,3.6666666666666665,0.4028571428571429,0.0476190476190476,21,0.154,Ramos PLC,Sports,South,0.002,0.31,0,11.5
S0051,2024-12,43,2052.02,3,3.8484848484848486,0.5299999999999999,0.0303030303030303,33,0.07,Ramos PLC,Sports,South,-0.082,0.437,0,6.4
S0051,2025-01,37,1529.6,2,3.9047619047619047,0.5185714285714286,0.0476190476190476,21,0.054,Ramos PLC,Sports,South,-0.098,0.426,0,6.4
S0051,2025-02,30,1160.7,4,4.0,0.5613636363636364,0.0454545454545454,22,0.133,Ramos PLC,Sports,South,-0.019,0.469,0,8.0
S0051,2025-03,28,1329.2,1,3.692307692307693,0.3376923076923077,0.0769230769230769,13,0.036,Ramos PLC,Sports,South,-0.116,0.245,0,1.4
S0051,2025-04,43,2010.48,0,4.173913043478261,0.6421739130434783,0.0,23,0.0,Ramos PLC,Sports,South,-0.152,0.55,0,2.5
S0051,2025-05,17,892.77,0,4.0588235294117645,0.6011764705882353,0.0,17,0.0,Ramos PLC,Sports,South,-0.152,0.509,0,1.7
S0051,2025-06,43,2068.86,0,3.733333333333333,0.506,0.0,15,0.0,Ramos PLC,Sports,South,-0.152,0.413,0,1.0
S0051,2025-07,34,1611.16,2,4.208333333333333,0.6075,0.0,24,0.059,Ramos PLC,Sports,South,-0.093,0.515,0,4.7
S0051,2025-08,40,1756.92,1,4.380952380952381,0.5561904761904761,0.0,21,0.025,Ramos PLC,Sports,South,-0.127,0.464,0,8.2
S0051,2025-09,30,1464.79,0,4.5,0.665,0.0,18,0.0,Ramos PLC,Sports,South,-0.152,0.572,0,4.9
S0051,2025-10,31,1576.71,0,4.647058823529412,0.7152941176470589,0.0,17,0.0,Ramos PLC,Sports,South,-0.152,0.623,0,7.3
S0051,2025-11,42,2379.76,0,4.709677419354839,0.7593548387096773,0.0,31,0.0,Ramos PLC,Sports,South,-0.152,0.667,0,5.7
S0051,2025-12,42,2195.03,1,4.695652173913044,0.7273913043478261,0.0,23,0.024,Ramos PLC,Sports,South,-0.128,0.635,0,7.2
S0052,2024-01,50,2343.47,1,4.181818181818182,0.5786363636363636,0.0,22,0.02,"Kidd, Huff and Novak",Pet Supplies,North,-0.001,-0.044,0,4.0
S0052,2024-02,49,2455.41,1,4.448275862068965,0.6148275862068965,0.0344827586206896,29,0.02,"Kidd, Huff and Novak",Pet Supplies,North,-0.001,-0.008,0,6.6
S0052,2024-03,44,2239.21,1,4.607142857142857,0.6757142857142858,0.0,28,0.023,"Kidd, Huff and Novak",Pet Supplies,North,0.002,0.053,0,7.0
S0052,2024-04,35,1913.72,0,4.458333333333333,0.64,0.0,24,0.0,"Kidd, Huff and Novak",Pet Supplies,North,-0.021,0.017,0,4.0
S0052,2024-05,44,2297.39,4,4.733333333333333,0.7146666666666666,0.0,15,0.091,"Kidd, Huff and Novak",Pet Supplies,North,0.07,0.092,0,8.9
S0052,2024-06,35,1871.3,0,4.333333333333333,0.705,0.0,30,0.0,"Kidd, Huff and Novak",Pet Supplies,North,-0.021,0.082,0,6.0
S0052,2024-07,40,1814.1,2,4.75,0.745,0.0,20,0.05,"Kidd, Huff and Novak",Pet Supplies,North,0.029,0.122,0,5.6
S0052,2024-08,29,1686.85,2,4.45,0.6295,0.0,20,0.069,"Kidd, Huff and Novak",Pet Supplies,North,0.048,0.006,0,5.2
S0052,2024-09,33,1368.23,3,4.55,0.7005,0.0,20,0.091,"Kidd, Huff and Novak",Pet Supplies,North,0.07,0.077,0,5.8
S0052,2024-10,54,2800.22,5,4.535714285714286,0.6135714285714285,0.0,28,0.093,"Kidd, Huff and Novak",Pet Supplies,North,0.072,-0.009,0,8.1
S0052,2024-11,46,2223.68,3,4.375,0.601875,0.0,32,0.065,"Kidd, Huff and Novak",Pet Supplies,North,0.044,-0.021,0,7.7
S0052,2024-12,51,2572.55,4,4.3478260869565215,0.5878260869565217,0.0,23,0.078,"Kidd, Huff and Novak",Pet Supplies,North,0.057,-0.035,0,6.1
S0052,2025-01,40,1910.32,1,4.4,0.6829999999999999,0.0,30,0.025,"Kidd, Huff and Novak",Pet Supplies,North,0.004,0.06,0,5.8
S0052,2025-02,50,2456.21,1,4.391304347826087,0.6121739130434782,0.0,23,0.02,"Kidd, Huff and Novak",Pet Supplies,North,-0.001,-0.011,0,6.7
S0052,2025-03,39,2324.88,5,4.5,0.65,0.0,34,0.128,"Kidd, Huff and Novak",Pet Supplies,North,0.107,0.027,0,10.2
S0052,2025-04,31,1627.61,3,4.0,0.664,0.0,15,0.097,"Kidd, Huff and Novak",Pet Supplies,North,0.076,0.041,0,10.9
S0052,2025-05,47,2502.24,3,4.653846153846154,0.6138461538461538,0.0,26,0.064,"Kidd, Huff and Novak",Pet Supplies,North,0.043,-0.009,0,9.3
S0052,2025-06,35,1760.5,5,4.5,0.6541666666666667,0.0,24,0.143,"Kidd, Huff and Novak",Pet Supplies,North,0.122,0.031,0,7.8
S0052,2025-07,44,2294.58,2,4.5,0.657,0.0,30,0.045,"Kidd, Huff and Novak",Pet Supplies,North,0.024,0.034,0,9.5
S0052,2025-08,42,2157.01,2,4.379310344827586,0.6931034482758621,0.0,29,0.048,"Kidd, Huff and Novak",Pet Supplies,North,0.027,0.07,0,5.6
S0052,2025-09,44,2216.36,0,4.357142857142857,0.6414285714285715,0.0,28,0.0,"Kidd, Huff and Novak",Pet Supplies,North,-0.021,0.018,0,6.9
S0052,2025-10,20,880.56,1,4.6,0.648,0.0,20,0.05,"Kidd, Huff and Novak",Pet Supplies,North,0.029,0.025,0,6.7
S0052,2025-11,49,2455.71,2,4.619047619047619,0.6795238095238095,0.0,21,0.041,"Kidd, Huff and Novak",Pet Supplies,North,0.02,0.056,0,5.6
S0052,2025-12,30,1428.29,0,4.391304347826087,0.61,0.0,23,0.0,"Kidd, Huff and Novak",Pet Supplies,North,-0.021,-0.013,0,1.7
S0053,2024-01,19,717.12,1,4.571428571428571,0.7928571428571428,0.0,7,0.053,Martin Group,Books,North,0.017,0.087,0,6.4
S0053,2024-02,18,842.37,1,4.3,0.658,0.0,10,0.056,Martin Group,Books,North,0.02,-0.048,0,4.0
S0053,2024-03,17,912.67,0,4.181818181818182,0.6672727272727272,0.0,11,0.0,Martin Group,Books,North,-0.036,-0.039,0,6.7
S0053,2024-04,23,1302.18,3,4.25,0.72125,0.0,16,0.13,Martin Group,Books,North,0.094,0.015,0,11.9
S0053,2024-05,18,928.33,1,4.4375,0.61625,0.0,16,0.056,Martin Group,Books,North,0.02,-0.09,0,5.4
S0053,2024-06,19,973.71,1,4.777777777777778,0.5777777777777778,0.0,9,0.053,Martin Group,Books,North,0.017,-0.128,0,7.2
S0053,2024-07,16,669.14,2,4.0,0.36,0.1111111111111111,9,0.125,Martin Group,Books,North,0.089,-0.346,1,7.7
S0053,2024-08,21,941.51,0,4.285714285714286,0.5714285714285714,0.0714285714285714,14,0.0,Martin Group,Books,North,-0.036,-0.135,0,3.9
S0053,2024-09,15,828.0,1,4.333333333333333,0.6566666666666666,0.0,12,0.067,Martin Group,Books,North,0.031,-0.049,0,8.5
S0053,2024-10,15,665.54,0,4.0,0.6316666666666667,0.0,6,0.0,Martin Group,Books,North,-0.036,-0.074,0,4.9
