review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV05849,FarmFresh,Grocery,2025-12-29,5,"Excellent quality olive oil, great flavor.",0.61,Positive
REV05850,FarmFresh,Grocery,2025-12-28,5,"Great coffee beans, wonderful aroma.",0.89,Positive
REV05851,FarmFresh,Grocery,2026-01-02,4,"Excellent quality olive oil, great flavor.",0.8,Positive
REV05852,FarmFresh,Grocery,2026-01-03,4,"Highly recommend these snacks, kids love them.",0.69,Positive
REV05853,FarmFresh,Grocery,2026-01-01,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.6,Positive
REV05854,FarmFresh,Grocery,2026-01-10,4,"Excellent quality olive oil, great flavor.",0.69,Positive
REV05855,FarmFresh,Grocery,2026-01-08,4,"Great coffee beans, wonderful aroma.",0.7,Positive
REV05856,FarmFresh,Grocery,2026-01-11,4,"Super fresh organic apples, delicious!",0.71,Positive
REV05857,FarmFresh,Grocery,2026-01-15,4,"Super fresh organic apples, delicious!",0.75,Positive
REV05858,FarmFresh,Grocery,2026-01-15,4,"Super fresh organic apples, delicious!",0.79,Positive
REV05859,FarmFresh,Grocery,2026-01-16,5,"Super fresh organic apples, delicious!",0.78,Positive
REV05860,FarmFresh,Grocery,2026-01-25,4,"Highly recommend these snacks, kids love them.",0.44,Positive
REV05861,FarmFresh,Grocery,2026-01-21,4,"Great coffee beans, wonderful aroma.",0.79,Positive
REV05862,FarmFresh,Grocery,2026-01-22,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.55,Positive
REV05863,FarmFresh,Grocery,2026-01-31,4,"Great coffee beans, wonderful aroma.",0.61,Positive
REV05864,FarmFresh,Grocery,2026-01-29,4,"Excellent quality olive oil, great flavor.",0.36,Positive
REV05865,FarmFresh,Grocery,2026-01-31,5,"Great coffee beans, wonderful aroma.",0.53,Positive
REV05866,FarmFresh,Grocery,2026-02-06,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.36,Positive
REV05867,FarmFresh,Grocery,2026-02-08,3,"It does what it says, but feels a bit lightweight.",0.26,Neutral
REV05868,FarmFresh,Grocery,2026-02-04,3,Average quality for the price.,-0.01,Neutral
REV05869,FarmFresh,Grocery,2026-02-16,5,"Highly recommend these snacks, kids love them.",0.87,Positive
REV05870,FarmFresh,Grocery,2026-02-11,4,"Highly recommend these snacks, kids love them.",0.52,Positive
REV05871,FarmFresh,Grocery,2026-02-11,4,"Great coffee beans, wonderful aroma.",0.53,Positive
REV05872,FarmFresh,Grocery,2026-02-20,5,"Great coffee beans, wonderful aroma.",0.51,Positive
REV05873,FarmFresh,Grocery,2026-02-18,5,"Super fresh organic apples, delicious!",0.73,Positive
REV05874,FarmFresh,Grocery,2026-02-19,5,"Highly recommend these snacks, kids love them.",0.73,Positive
REV05875,FarmFresh,Grocery,2026-03-01,5,"Great coffee beans, wonderful aroma.",0.32,Positive
REV05876,FarmFresh,Grocery,2026-02-25,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.43,Positive
REV05877,FarmFresh,Grocery,2026-02-27,5,"Excellent quality olive oil, great flavor.",0.53,Positive
REV05878,FarmFresh,Grocery,2026-03-09,5,"Highly recommend these snacks, kids love them.",0.43,Positive
REV05879,FarmFresh,Grocery,2026-03-04,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.43,Positive
REV05880,FarmFresh,Grocery,2026-03-06,4,"Excellent quality olive oil, great flavor.",0.89,Positive
REV05881,FarmFresh,Grocery,2026-03-15,5,"Great coffee beans, wonderful aroma.",0.79,Positive
REV05882,FarmFresh,Grocery,2026-03-15,4,"Excellent quality olive oil, great flavor.",0.74,Positive
REV05883,FarmFresh,Grocery,2026-03-15,5,"Great coffee beans, wonderful aroma.",0.74,Positive
REV05884,FarmFresh,Grocery,2026-03-22,4,"Highly recommend these snacks, kids love them.",0.44,Positive
REV05885,FarmFresh,Grocery,2026-03-22,5,"Super fresh organic apples, delicious!",0.36,Positive
REV05886,FarmFresh,Grocery,2026-03-22,5,"Super fresh organic apples, delicious!",0.63,Positive
REV05887,FarmFresh,Grocery,2026-03-30,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.41,Positive
REV05888,FarmFresh,Grocery,2026-03-25,4,"Super fresh organic apples, delicious!",0.52,Positive
REV05889,FarmFresh,Grocery,2026-03-28,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.34,Positive
REV05890,FarmFresh,Grocery,2026-04-03,5,"Excellent quality olive oil, great flavor.",0.39,Positive
REV05891,FarmFresh,Grocery,2026-04-02,5,"Super fresh organic apples, delicious!",0.74,Positive
REV05892,FarmFresh,Grocery,2026-04-05,3,Average quality for the price.,-0.08,Neutral
REV05893,FarmFresh,Grocery,2026-04-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.53,Positive
REV05894,FarmFresh,Grocery,2026-04-09,4,"Super fresh organic apples, delicious!",0.33,Positive
REV05895,FarmFresh,Grocery,2026-04-08,5,"Highly recommend these snacks, kids love them.",0.61,Positive
REV05896,FarmFresh,Grocery,2026-04-20,4,"Great coffee beans, wonderful aroma.",0.86,Positive
REV05897,FarmFresh,Grocery,2026-04-17,3,"Product is okay, nothing special.",0.18,Neutral
REV05898,FarmFresh,Grocery,2026-04-18,5,"Super fresh organic apples, delicious!",0.52,Positive
REV05899,FarmFresh,Grocery,2026-04-22,5,"Great coffee beans, wonderful aroma.",0.73,Positive
REV05900,FarmFresh,Grocery,2026-04-25,5,"Great coffee beans, wonderful aroma.",0.69,Positive
REV05901,FarmFresh,Grocery,2026-04-24,4,"Excellent quality olive oil, great flavor.",0.52,Positive
REV05902,FarmFresh,Grocery,2026-04-29,4,"Super fresh organic apples, delicious!",0.72,Positive
REV05903,FarmFresh,Grocery,2026-05-02,4,"Super fresh organic apples, delicious!",0.49,Positive
REV05904,FarmFresh,Grocery,2026-04-30,4,"Great coffee beans, wonderful aroma.",0.73,Positive
REV05905,FarmFresh,Grocery,2026-05-09,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.79,Positive
REV05906,FarmFresh,Grocery,2026-05-08,4,"Highly recommend these snacks, kids love them.",0.4,Positive
REV05907,FarmFresh,Grocery,2026-05-06,4,"Excellent quality olive oil, great flavor.",0.41,Positive
REV05908,FarmFresh,Grocery,2026-05-14,5,"Super fresh organic apples, delicious!",0.65,Positive
REV05909,FarmFresh,Grocery,2026-05-17,5,"Great coffee beans, wonderful aroma.",0.67,Positive
REV05910,FarmFresh,Grocery,2026-05-18,4,"Highly recommend these snacks, kids love them.",0.54,Positive
REV05911,FarmFresh,Grocery,2026-05-24,4,"Super fresh organic apples, delicious!",0.79,Positive
REV05912,FarmFresh,Grocery,2026-05-20,4,"Highly recommend these snacks, kids love them.",0.4,Positive
REV05913,FarmFresh,Grocery,2026-05-23,5,"Highly recommend these snacks, kids love them.",0.5,Positive
REV05914,FarmFresh,Grocery,2026-05-30,5,"Excellent quality olive oil, great flavor.",0.35,Positive
REV05915,FarmFresh,Grocery,2026-05-31,4,"Highly recommend these snacks, kids love them.",0.8,Positive
REV05916,FarmFresh,Grocery,2026-05-27,4,"Excellent quality olive oil, great flavor.",0.82,Positive
REV05917,FarmFresh,Grocery,2026-06-07,5,"Super fresh organic apples, delicious!",0.8,Positive
REV05918,FarmFresh,Grocery,2026-06-05,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.59,Positive
REV05919,FarmFresh,Grocery,2026-06-05,4,"Excellent quality olive oil, great flavor.",0.51,Positive
REV05920,FarmFresh,Grocery,2026-06-11,5,"Super fresh organic apples, delicious!",0.67,Positive
REV05921,FarmFresh,Grocery,2026-06-10,3,Average quality for the price.,0.23,Neutral
REV05922,FarmFresh,Grocery,2026-06-10,5,"Great coffee beans, wonderful aroma.",0.6,Positive
REV05923,FarmFresh,Grocery,2026-06-22,5,"Highly recommend these snacks, kids love them.",0.33,Positive
REV05924,FarmFresh,Grocery,2026-06-21,5,"Great coffee beans, wonderful aroma.",0.64,Positive
REV05925,FarmFresh,Grocery,2026-06-17,4,"Super fresh organic apples, delicious!",0.66,Positive
REV05926,FarmFresh,Grocery,2026-06-24,5,"Excellent quality olive oil, great flavor.",0.8,Positive
REV05927,FarmFresh,Grocery,2026-06-24,4,"Super fresh organic apples, delicious!",0.76,Positive
REV05928,FarmFresh,Grocery,2026-06-27,5,"Excellent quality olive oil, great flavor.",0.41,Positive
REV05929,QuickStore,Grocery,2025-07-02,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.82,Positive
REV05930,QuickStore,Grocery,2025-07-04,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.79,Positive
REV05931,QuickStore,Grocery,2025-07-07,5,"Great coffee beans, wonderful aroma.",0.47,Positive
REV05932,QuickStore,Grocery,2025-07-10,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.68,Positive
REV05933,QuickStore,Grocery,2025-07-12,5,"Great coffee beans, wonderful aroma.",0.48,Positive
REV05934,QuickStore,Grocery,2025-07-14,5,"Highly recommend these snacks, kids love them.",0.34,Positive
REV05935,QuickStore,Grocery,2025-07-16,4,"Super fresh organic apples, delicious!",0.78,Positive
REV05936,QuickStore,Grocery,2025-07-20,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.85,Positive
REV05937,QuickStore,Grocery,2025-07-19,5,"Excellent quality olive oil, great flavor.",0.39,Positive
REV05938,QuickStore,Grocery,2025-07-24,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.7,Positive
REV05939,QuickStore,Grocery,2025-07-28,5,"Highly recommend these snacks, kids love them.",0.72,Positive
REV05940,QuickStore,Grocery,2025-07-25,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.64,Positive
REV05941,QuickStore,Grocery,2025-08-01,4,"Great coffee beans, wonderful aroma.",0.59,Positive
REV05942,QuickStore,Grocery,2025-08-03,3,Average quality for the price.,0.27,Neutral
REV05943,QuickStore,Grocery,2025-08-01,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.52,Positive
REV05944,QuickStore,Grocery,2025-08-10,4,"Great coffee beans, wonderful aroma.",0.44,Positive
REV05945,QuickStore,Grocery,2025-08-06,5,"Super fresh organic apples, delicious!",0.77,Positive
REV05946,QuickStore,Grocery,2025-08-09,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.46,Positive
REV05947,QuickStore,Grocery,2025-08-16,4,"Great coffee beans, wonderful aroma.",0.47,Positive
REV05948,QuickStore,Grocery,2025-08-13,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.36,Positive
REV05949,QuickStore,Grocery,2025-08-14,4,"Excellent quality olive oil, great flavor.",0.68,Positive
REV05950,QuickStore,Grocery,2025-08-22,4,"Excellent quality olive oil, great flavor.",0.36,Positive
REV05951,QuickStore,Grocery,2025-08-21,5,"Great coffee beans, wonderful aroma.",0.89,Positive
REV05952,QuickStore,Grocery,2025-08-22,3,"Product is okay, nothing special.",0.22,Neutral
REV05953,QuickStore,Grocery,2025-08-27,4,"Excellent quality olive oil, great flavor.",0.42,Positive
REV05954,QuickStore,Grocery,2025-09-01,5,"Excellent quality olive oil, great flavor.",0.71,Positive
REV05955,QuickStore,Grocery,2025-09-01,4,"Highly recommend these snacks, kids love them.",0.89,Positive
REV05956,QuickStore,Grocery,2025-09-03,5,"Highly recommend these snacks, kids love them.",0.61,Positive
REV05957,QuickStore,Grocery,2025-09-06,4,"Super fresh organic apples, delicious!",0.79,Positive
REV05958,QuickStore,Grocery,2025-09-05,5,"Super fresh organic apples, delicious!",0.85,Positive
REV05959,QuickStore,Grocery,2025-09-13,4,"Great coffee beans, wonderful aroma.",0.6,Positive
REV05960,QuickStore,Grocery,2025-09-10,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.32,Positive
REV05961,QuickStore,Grocery,2025-09-12,5,"Super fresh organic apples, delicious!",0.61,Positive
REV05962,QuickStore,Grocery,2025-09-20,3,"Decent item, fits reasonably well.",0.15,Neutral
REV05963,QuickStore,Grocery,2025-09-20,4,"Super fresh organic apples, delicious!",0.32,Positive
REV05964,QuickStore,Grocery,2025-09-20,4,"Highly recommend these snacks, kids love them.",0.58,Positive
REV05965,QuickStore,Grocery,2025-09-25,5,"Excellent quality olive oil, great flavor.",0.43,Positive
REV05966,QuickStore,Grocery,2025-09-25,5,"Highly recommend these snacks, kids love them.",0.8,Positive
REV05967,QuickStore,Grocery,2025-09-28,5,"Highly recommend these snacks, kids love them.",0.49,Positive
REV05968,QuickStore,Grocery,2025-10-01,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.64,Positive
REV05969,QuickStore,Grocery,2025-10-03,4,"Great coffee beans, wonderful aroma.",0.79,Positive
REV05970,QuickStore,Grocery,2025-10-05,5,"Super fresh organic apples, delicious!",0.49,Positive
REV05971,QuickStore,Grocery,2025-10-10,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.69,Positive
REV05972,QuickStore,Grocery,2025-10-09,5,"Great coffee beans, wonderful aroma.",0.72,Positive
REV05973,QuickStore,Grocery,2025-10-10,4,"Super fresh organic apples, delicious!",0.54,Positive
REV05974,QuickStore,Grocery,2025-10-18,3,"It does what it says, but feels a bit lightweight.",0.25,Neutral
REV05975,QuickStore,Grocery,2025-10-20,4,"Highly recommend these snacks, kids love them.",0.75,Positive
REV05976,QuickStore,Grocery,2025-10-15,3,"Product is okay, nothing special.",0.27,Neutral
REV05977,QuickStore,Grocery,2025-10-27,4,"Highly recommend these snacks, kids love them.",0.51,Positive
REV05978,QuickStore,Grocery,2025-10-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.85,Positive
REV05979,QuickStore,Grocery,2025-10-25,4,"Highly recommend these snacks, kids love them.",0.72,Positive
REV05980,QuickStore,Grocery,2025-11-02,5,"Great coffee beans, wonderful aroma.",0.55,Positive
REV05981,QuickStore,Grocery,2025-10-30,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.31,Positive
REV05982,QuickStore,Grocery,2025-11-01,5,"Highly recommend these snacks, kids love them.",0.47,Positive
REV05983,QuickStore,Grocery,2025-11-06,4,"Excellent quality olive oil, great flavor.",0.66,Positive
REV05984,QuickStore,Grocery,2025-11-07,5,"Super fresh organic apples, delicious!",0.79,Positive
REV05985,QuickStore,Grocery,2025-11-05,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.49,Positive
REV05986,QuickStore,Grocery,2025-11-14,4,"Great coffee beans, wonderful aroma.",0.65,Positive
REV05987,QuickStore,Grocery,2025-11-16,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.81,Positive
REV05988,QuickStore,Grocery,2025-11-12,5,"Highly recommend these snacks, kids love them.",0.87,Positive
REV05989,QuickStore,Grocery,2025-11-21,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.47,Positive
REV05990,QuickStore,Grocery,2025-11-24,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.69,Positive
REV05991,QuickStore,Grocery,2025-11-24,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.37,Positive
REV05992,QuickStore,Grocery,2025-11-26,4,"Great coffee beans, wonderful aroma.",0.39,Positive
REV05993,QuickStore,Grocery,2025-11-28,3,"Product is okay, nothing special.",-0.01,Neutral
REV05994,QuickStore,Grocery,2025-12-01,5,"Great coffee beans, wonderful aroma.",0.65,Positive
REV05995,QuickStore,Grocery,2025-12-04,3,"Took a bit long to ship, but works fine.",-0.01,Neutral
REV05996,QuickStore,Grocery,2025-12-06,4,"Highly recommend these snacks, kids love them.",0.32,Positive
REV05997,QuickStore,Grocery,2025-12-06,4,"Super fresh organic apples, delicious!",0.71,Positive
REV05998,QuickStore,Grocery,2025-12-10,5,"Highly recommend these snacks, kids love them.",0.56,Positive
REV05999,QuickStore,Grocery,2025-12-13,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.47,Positive
REV06000,QuickStore,Grocery,2025-12-11,5,"Great coffee beans, wonderful aroma.",0.66,Positive
REV06001,QuickStore,Grocery,2025-12-21,5,"Super fresh organic apples, delicious!",0.55,Positive
REV06002,QuickStore,Grocery,2025-12-19,5,"Super fresh organic apples, delicious!",0.41,Positive
REV06003,QuickStore,Grocery,2025-12-21,4,"Great coffee beans, wonderful aroma.",0.36,Positive
REV06004,QuickStore,Grocery,2025-12-27,5,"Super fresh organic apples, delicious!",0.85,Positive
REV06005,QuickStore,Grocery,2025-12-26,4,"Excellent quality olive oil, great flavor.",0.88,Positive
REV06006,QuickStore,Grocery,2025-12-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.48,Positive
REV06007,QuickStore,Grocery,2026-01-01,4,"Excellent quality olive oil, great flavor.",0.6,Positive
REV06008,QuickStore,Grocery,2026-01-01,4,"Excellent quality olive oil, great flavor.",0.78,Positive
REV06009,QuickStore,Grocery,2026-01-05,4,"Great coffee beans, wonderful aroma.",0.8,Positive
REV06010,QuickStore,Grocery,2026-01-07,4,"Excellent quality olive oil, great flavor.",0.87,Positive
REV06011,QuickStore,Grocery,2026-01-08,5,"Super fresh organic apples, delicious!",0.44,Positive
REV06012,QuickStore,Grocery,2026-01-10,5,"Great coffee beans, wonderful aroma.",0.41,Positive
REV06013,QuickStore,Grocery,2026-01-14,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.61,Positive
REV06014,QuickStore,Grocery,2026-01-19,5,"Great coffee beans, wonderful aroma.",0.66,Positive
REV06015,QuickStore,Grocery,2026-01-14,4,"Excellent quality olive oil, great flavor.",0.9,Positive
REV06016,QuickStore,Grocery,2026-01-23,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.53,Positive
REV06017,QuickStore,Grocery,2026-01-26,4,"Super fresh organic apples, delicious!",0.77,Positive
REV06018,QuickStore,Grocery,2026-01-25,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.46,Positive
REV06019,QuickStore,Grocery,2026-02-01,5,"Super fresh organic apples, delicious!",0.32,Positive
REV06020,QuickStore,Grocery,2026-01-30,4,"Excellent quality olive oil, great flavor.",0.61,Positive
REV06021,QuickStore,Grocery,2026-01-28,5,"Super fresh organic apples, delicious!",0.38,Positive
REV06022,QuickStore,Grocery,2026-02-04,3,"Decent item, fits reasonably well.",0.14,Neutral
REV06023,QuickStore,Grocery,2026-02-04,4,"Great coffee beans, wonderful aroma.",0.47,Positive
REV06024,QuickStore,Grocery,2026-02-05,5,"Excellent quality olive oil, great flavor.",0.43,Positive
REV06025,QuickStore,Grocery,2026-02-13,4,"Great coffee beans, wonderful aroma.",0.82,Positive
REV06026,QuickStore,Grocery,2026-02-11,5,"Highly recommend these snacks, kids love them.",0.34,Positive
REV06027,QuickStore,Grocery,2026-02-13,3,"Decent item, fits reasonably well.",0.3,Neutral
REV06028,QuickStore,Grocery,2026-02-20,4,"Super fresh organic apples, delicious!",0.57,Positive
REV06029,QuickStore,Grocery,2026-02-20,4,"Great coffee beans, wonderful aroma.",0.46,Positive
REV06030,QuickStore,Grocery,2026-02-21,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.61,Positive
REV06031,QuickStore,Grocery,2026-02-28,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.58,Positive
REV06032,QuickStore,Grocery,2026-03-01,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.47,Positive
REV06033,QuickStore,Grocery,2026-02-26,5,"Super fresh organic apples, delicious!",0.47,Positive
REV06034,QuickStore,Grocery,2026-03-06,5,"Super fresh organic apples, delicious!",0.37,Positive
REV06035,QuickStore,Grocery,2026-03-08,4,"Excellent quality olive oil, great flavor.",0.43,Positive
REV06036,QuickStore,Grocery,2026-03-04,5,"Super fresh organic apples, delicious!",0.51,Positive
REV06037,QuickStore,Grocery,2026-03-13,3,Average quality for the price.,0.19,Neutral
REV06038,QuickStore,Grocery,2026-03-16,5,"Great coffee beans, wonderful aroma.",0.73,Positive
REV06039,QuickStore,Grocery,2026-03-15,3,"It does what it says, but feels a bit lightweight.",0.0,Neutral
REV06040,QuickStore,Grocery,2026-03-19,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.8,Positive
REV06041,QuickStore,Grocery,2026-03-22,5,"Highly recommend these snacks, kids love them.",0.32,Positive
REV06042,QuickStore,Grocery,2026-03-23,5,"Super fresh organic apples, delicious!",0.72,Positive
REV06043,QuickStore,Grocery,2026-03-28,5,"Excellent quality olive oil, great flavor.",0.45,Positive
REV06044,QuickStore,Grocery,2026-03-25,5,"Super fresh organic apples, delicious!",0.66,Positive
REV06045,QuickStore,Grocery,2026-03-29,4,"Excellent quality olive oil, great flavor.",0.89,Positive
REV06046,QuickStore,Grocery,2026-04-06,4,"Great coffee beans, wonderful aroma.",0.6,Positive
REV06047,QuickStore,Grocery,2026-04-06,4,"Great coffee beans, wonderful aroma.",0.65,Positive
REV06048,QuickStore,Grocery,2026-04-05,4,"Highly recommend these snacks, kids love them.",0.6,Positive
REV06049,QuickStore,Grocery,2026-04-12,4,"Super fresh organic apples, delicious!",0.46,Positive
REV06050,QuickStore,Grocery,2026-04-12,5,"Super fresh organic apples, delicious!",0.84,Positive
REV06051,QuickStore,Grocery,2026-04-13,5,"Highly recommend these snacks, kids love them.",0.62,Positive
REV06052,QuickStore,Grocery,2026-04-18,5,"Great coffee beans, wonderful aroma.",0.66,Positive
REV06053,QuickStore,Grocery,2026-04-17,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.44,Positive
REV06054,QuickStore,Grocery,2026-04-19,4,"Excellent quality olive oil, great flavor.",0.3,Positive
REV06055,QuickStore,Grocery,2026-04-24,4,"Excellent quality olive oil, great flavor.",0.51,Positive
REV06056,QuickStore,Grocery,2026-04-24,4,"Excellent quality olive oil, great flavor.",0.49,Positive
REV06057,QuickStore,Grocery,2026-04-25,5,"Excellent quality olive oil, great flavor.",0.89,Positive
REV06058,QuickStore,Grocery,2026-05-04,4,"Super fresh organic apples, delicious!",0.5,Positive
REV06059,QuickStore,Grocery,2026-05-02,4,"Excellent quality olive oil, great flavor.",0.3,Positive
REV06060,QuickStore,Grocery,2026-05-01,4,"Highly recommend these snacks, kids love them.",0.83,Positive
REV06061,QuickStore,Grocery,2026-05-10,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.48,Positive
REV06062,QuickStore,Grocery,2026-05-06,4,"Great coffee beans, wonderful aroma.",0.48,Positive
REV06063,QuickStore,Grocery,2026-05-11,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.85,Positive
REV06064,QuickStore,Grocery,2026-05-14,4,"Great coffee beans, wonderful aroma.",0.46,Positive
REV06065,QuickStore,Grocery,2026-05-16,3,"Decent item, fits reasonably well.",-0.04,Neutral
REV06066,QuickStore,Grocery,2026-05-17,4,"Excellent quality olive oil, great flavor.",0.47,Positive
REV06067,QuickStore,Grocery,2026-05-21,5,"Great coffee beans, wonderful aroma.",0.53,Positive
REV06068,QuickStore,Grocery,2026-05-25,3,"Decent item, fits reasonably well.",0.19,Neutral
REV06069,QuickStore,Grocery,2026-05-25,4,"Great coffee beans, wonderful aroma.",0.56,Positive
REV06070,QuickStore,Grocery,2026-05-29,4,"Great coffee beans, wonderful aroma.",0.79,Positive
REV06071,QuickStore,Grocery,2026-05-29,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.68,Positive
REV06072,QuickStore,Grocery,2026-05-27,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.87,Positive
REV06073,QuickStore,Grocery,2026-06-06,4,"Highly recommend these snacks, kids love them.",0.57,Positive
REV06074,QuickStore,Grocery,2026-06-04,5,"Great coffee beans, wonderful aroma.",0.82,Positive
REV06075,QuickStore,Grocery,2026-06-06,4,"Great coffee beans, wonderful aroma.",0.55,Positive
REV06076,QuickStore,Grocery,2026-06-11,5,"Excellent quality olive oil, great flavor.",0.8,Positive
REV06077,QuickStore,Grocery,2026-06-10,4,"Highly recommend these snacks, kids love them.",0.74,Positive
REV06078,QuickStore,Grocery,2026-06-10,4,"Excellent quality olive oil, great flavor.",0.72,Positive
REV06079,QuickStore,Grocery,2026-06-21,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.76,Positive
REV06080,QuickStore,Grocery,2026-06-22,4,"Highly recommend these snacks, kids love them.",0.55,Positive
REV06081,QuickStore,Grocery,2026-06-18,5,"Super fresh organic apples, delicious!",0.64,Positive
REV06082,QuickStore,Grocery,2026-06-24,3,"Decent item, fits reasonably well.",-0.01,Neutral
REV06083,QuickStore,Grocery,2026-06-24,4,"Excellent quality olive oil, great flavor.",0.36,Positive
REV06084,QuickStore,Grocery,2026-06-28,5,"Excellent quality olive oil, great flavor.",0.61,Positive
REV06085,ValueMart,Grocery,2025-07-05,3,"Decent item, fits reasonably well.",0.28,Neutral
REV06086,ValueMart,Grocery,2025-07-03,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.52,Positive
REV06087,ValueMart,Grocery,2025-07-07,4,"Highly recommend these snacks, kids love them.",0.44,Positive
REV06088,ValueMart,Grocery,2025-07-14,4,"Excellent quality olive oil, great flavor.",0.37,Positive
REV06089,ValueMart,Grocery,2025-07-09,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.35,Positive
REV06090,ValueMart,Grocery,2025-07-11,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.62,Positive
REV06091,ValueMart,Grocery,2025-07-20,5,"Great coffee beans, wonderful aroma.",0.6,Positive
REV06092,ValueMart,Grocery,2025-07-21,5,"Super fresh organic apples, delicious!",0.59,Positive
REV06093,ValueMart,Grocery,2025-07-16,4,"Super fresh organic apples, delicious!",0.87,Positive
REV06094,ValueMart,Grocery,2025-07-26,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.79,Positive
REV06095,ValueMart,Grocery,2025-07-28,4,"Highly recommend these snacks, kids love them.",0.39,Positive
REV06096,ValueMart,Grocery,2025-07-28,5,"Highly recommend these snacks, kids love them.",0.64,Positive
REV06097,ValueMart,Grocery,2025-08-02,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.63,Positive
REV06098,ValueMart,Grocery,2025-08-04,4,"Excellent quality olive oil, great flavor.",0.89,Positive
REV06099,ValueMart,Grocery,2025-08-04,4,"Excellent quality olive oil, great flavor.",0.67,Positive
REV06100,ValueMart,Grocery,2025-08-10,5,"Great coffee beans, wonderful aroma.",0.46,Positive
REV06101,ValueMart,Grocery,2025-08-07,5,"Super fresh organic apples, delicious!",0.52,Positive
REV06102,ValueMart,Grocery,2025-08-10,5,"Super fresh organic apples, delicious!",0.32,Positive
REV06103,ValueMart,Grocery,2025-08-18,4,"Very fast shipping, eggs arrived undamaged and fresh.",0.8,Positive
REV06104,ValueMart,Grocery,2025-08-16,5,"Highly recommend these snacks, kids love them.",0.72,Positive
REV06105,ValueMart,Grocery,2025-08-16,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.59,Positive
REV06106,ValueMart,Grocery,2025-08-25,4,"Great coffee beans, wonderful aroma.",0.36,Positive
REV06107,ValueMart,Grocery,2025-08-22,5,"Great coffee beans, wonderful aroma.",0.88,Positive
REV06108,ValueMart,Grocery,2025-08-21,4,"Super fresh organic apples, delicious!",0.44,Positive
REV06109,ValueMart,Grocery,2025-08-29,5,"Highly recommend these snacks, kids love them.",0.4,Positive
REV06110,ValueMart,Grocery,2025-08-31,5,"Super fresh organic apples, delicious!",0.8,Positive
REV06111,ValueMart,Grocery,2025-08-31,5,"Great coffee beans, wonderful aroma.",0.62,Positive
REV06112,ValueMart,Grocery,2025-09-06,4,"Great coffee beans, wonderful aroma.",0.84,Positive
REV06113,ValueMart,Grocery,2025-09-05,5,"Very fast shipping, eggs arrived undamaged and fresh.",0.56,Positive
REV06114,ValueMart,Grocery,2025-09-05,3,"Decent item, fits reasonably well.",0.05,Neutral
REV06115,ValueMart,Grocery,2025-09-11,5,"Excellent quality olive oil, great flavor.",0.8,Positive
REV06116,ValueMart,Grocery,2025-09-15,5,"Super fresh organic apples, delicious!",0.52,Positive
